0.56356966,0.57266635

0.67849773,0.6969088

1.0040822,1.0040822

0.62813044,0.6021077

0.20569858,0.20750113

0.345608,0.3317382

0.5029222,0.480199

0.29770854,0.28745362

0.21566394,0.2073648

0.29012883,0.27603164

0.3835785,0.37727422

0.423233,0.4105374

0.5308607,0.5058172

0.6658638,0.59219474

0.7250947,0.6921255

0.9362573,0.97645

0.7063492,0.76920515

0.8564518,0.84849286

0.8019079,0.8127241

0.7575545,0.7491954

0.41820726,0.41316772

0.4935483,0.47761086

0.5205187,0.55863893

0.35398883,0.3628422

0.1998796,0.19877781

0.21337959,0.24533802

0.1845244,0.1675904

0.21691449,0.25678658

0.25260794,0.23969093

0.15482727,0.1678302

0.23021585,0.24829206

0.22782843,0.2636611

0.16708413,0.18836223

0.22282709,0.23646419

0.1803091,0.18424551

0.2634444,0.3141407

0.17280403,0.22632654

0.46884453,0.42541617

0.38767213,0.37607607

0.49110493,0.476855

0.48349857,0.4617089

0.6247971,0.6659171

0.47334403,0.45757532

0.80467546,0.8483312

0.44309446,0.43132788

0.43246472,0.40904525

0.43400216,0.5480185

0.22160184,0.2987832

0.1856873,0.19185792

0.2948921,0.28829384

0.581116,0.5519909

0.49203664,0.48963678

0.10213253,0.10068213

0.17826097,0.16439117

0.1683702,0.17030288

0.4782752,0.4538956

0.60369134,0.58600944

0.24255887,0.21809576

0.1986109,0.19490366

0.6580185,0.63063246

0.30856028,0.33184698

0.50419223,0.5176166

0.8476988,0.84401107

0.56129855,0.68175685

0.2556817,0.28086334

0.52568793,0.52045834

0.3927299,0.42533362

0.67485356,0.61242527

0.25176844,0.31386277

0.42730036,0.4443143

0.67909145,0.5848859

0.48727098,0.52547866

0.3767014,0.4184245

0.5303656,0.43541577

0.66211224,0.58935267

0.62612504,0.54603267

